,iter,drug,tissue,model,transform,num_genes,balance_Weights,acc,auc
311,11,Pembro,SKCM,RF,log_tpm,5,False,0.5480769230769231,0.5551789077212805
312,12,Pembro,SKCM,RF,log_tpm,5,False,0.5096153846153846,0.5629001883239171
313,13,Pembro,SKCM,RF,log_tpm,5,False,0.5865384615384616,0.6097928436911488
314,14,Pembro,SKCM,RF,log_tpm,5,False,0.5,0.4977401129943503
315,15,Pembro,SKCM,RF,log_tpm,5,False,0.5192307692307693,0.4890772128060264
316,16,Pembro,SKCM,RF,log_tpm,5,False,0.5384615384615384,0.5612052730696798
317,17,Pembro,SKCM,RF,log_tpm,5,False,0.5384615384615384,0.5037664783427495
318,18,Pembro,SKCM,RF,log_tpm,5,False,0.5384615384615384,0.596798493408663
319,19,Pembro,SKCM,RF,log_tpm,5,False,0.5192307692307693,0.4730696798493409
320,20,Pembro,SKCM,RF,log_tpm,5,False,0.49038461538461536,0.440677966101695
321,21,Pembro,SKCM,RF,log_tpm,5,False,0.5,0.520527306967985
322,22,Pembro,SKCM,RF,log_tpm,5,False,0.5,0.4741996233521657
323,23,Pembro,SKCM,RF,log_tpm,5,False,0.5096153846153846,0.49472693032015064
324,24,Pembro,SKCM,RF,log_tpm,5,False,0.47115384615384615,0.4866290018832391
325,25,Pembro,SKCM,RF,log_tpm,5,False,0.5192307692307693,0.49152542372881347
