,iter,drug,tissue,model,transform,num_genes,balance_Weights,acc,auc
184,34,Nivo,SKCM,MLP,tpm,5,False,0.6477272727272727,0.6782738095238094
185,35,Nivo,SKCM,MLP,tpm,5,False,0.6590909090909091,0.5550595238095238
186,36,Nivo,SKCM,MLP,tpm,5,False,0.6818181818181818,0.5395833333333333
187,37,Nivo,SKCM,MLP,tpm,5,False,0.6818181818181818,0.6458333333333334
188,38,Nivo,SKCM,MLP,tpm,5,False,0.6363636363636364,0.6232142857142857
189,39,Nivo,SKCM,MLP,tpm,5,False,0.6818181818181818,0.6241071428571429
190,40,Nivo,SKCM,MLP,tpm,5,False,0.6818181818181818,0.5136904761904761
191,41,Nivo,SKCM,MLP,tpm,5,False,0.6363636363636364,0.5000000000000001
192,42,Nivo,SKCM,MLP,tpm,5,False,0.625,0.5857142857142857
193,43,Nivo,SKCM,MLP,tpm,5,False,0.6477272727272727,0.4666666666666667
194,44,Nivo,SKCM,MLP,tpm,5,False,0.6931818181818182,0.5877976190476191
195,45,Nivo,SKCM,MLP,tpm,5,False,0.6590909090909091,0.6505952380952381
196,46,Nivo,SKCM,MLP,tpm,5,False,0.6022727272727273,0.5160714285714285
197,47,Nivo,SKCM,MLP,tpm,5,False,0.6590909090909091,0.6636904761904763
198,48,Nivo,SKCM,MLP,tpm,5,False,0.6022727272727273,0.5869047619047618
199,49,Nivo,SKCM,MLP,tpm,5,False,0.6136363636363636,0.6398809523809523
200,0,Nivo,SKCM,prior,log_tpm,5,False,0.6818181818181818,0.5
201,1,Nivo,SKCM,prior,log_tpm,5,False,0.6818181818181818,0.5
202,2,Nivo,SKCM,prior,log_tpm,5,False,0.6818181818181818,0.5
203,3,Nivo,SKCM,prior,log_tpm,5,False,0.6818181818181818,0.5
204,4,Nivo,SKCM,prior,log_tpm,5,False,0.6818181818181818,0.5
205,5,Nivo,SKCM,prior,log_tpm,5,False,0.6818181818181818,0.5
206,6,Nivo,SKCM,prior,log_tpm,5,False,0.6818181818181818,0.5
207,7,Nivo,SKCM,prior,log_tpm,5,False,0.6818181818181818,0.5
208,8,Nivo,SKCM,prior,log_tpm,5,False,0.6818181818181818,0.5
209,9,Nivo,SKCM,prior,log_tpm,5,False,0.6818181818181818,0.5
210,10,Nivo,SKCM,prior,log_tpm,5,False,0.6818181818181818,0.5
211,11,Nivo,SKCM,prior,log_tpm,5,False,0.6818181818181818,0.5
212,12,Nivo,SKCM,prior,log_tpm,5,False,0.6818181818181818,0.5
213,13,Nivo,SKCM,prior,log_tpm,5,False,0.6818181818181818,0.5
214,14,Nivo,SKCM,prior,log_tpm,5,False,0.6818181818181818,0.5
215,15,Nivo,SKCM,prior,log_tpm,5,False,0.6818181818181818,0.5
216,16,Nivo,SKCM,prior,log_tpm,5,False,0.6818181818181818,0.5
217,17,Nivo,SKCM,prior,log_tpm,5,False,0.6818181818181818,0.5
218,18,Nivo,SKCM,prior,log_tpm,5,False,0.6818181818181818,0.5
219,19,Nivo,SKCM,prior,log_tpm,5,False,0.6818181818181818,0.5
220,20,Nivo,SKCM,prior,log_tpm,5,False,0.6818181818181818,0.5
221,21,Nivo,SKCM,prior,log_tpm,5,False,0.6818181818181818,0.5
222,22,Nivo,SKCM,prior,log_tpm,5,False,0.6818181818181818,0.5
223,23,Nivo,SKCM,prior,log_tpm,5,False,0.6818181818181818,0.5
224,24,Nivo,SKCM,prior,log_tpm,5,False,0.6818181818181818,0.5
225,25,Nivo,SKCM,prior,log_tpm,5,False,0.6818181818181818,0.5
